datetime,open,high,low,close,volume
2023-01-11 13:32:00,122.169,122.1727,121.88,121.8968,335082
2023-01-11 13:33:00,121.91,122.059,121.8717,122.02,295949
2023-01-11 13:34:00,122.01,122.0299,121.91,121.922,139170
2023-01-11 13:35:00,121.91,121.945,121.84,121.8874,173955
2023-01-11 13:36:00,121.8999,121.9681,121.84,121.8599,160199
2023-01-11 13:37:00,121.85,121.97,121.8415,121.87,208989
2023-01-11 13:38:00,121.87,121.97,121.8635,121.9,186198
2023-01-11 13:39:00,121.89,121.939,121.815,121.86,171836
2023-01-11 13:40:00,121.86,121.9472,121.76,121.9472,267032
2023-01-11 13:41:00,121.9471,121.95,121.82,121.88,162628
2023-01-11 13:42:00,121.88,122.132,121.8657,122.08,372610
2023-01-11 13:43:00,122.07,122.15,122.02,122.09,249082
2023-01-11 13:44:00,122.0977,122.1687,122.0388,122.09,218032
2023-01-11 13:45:00,122.1,122.24,122.0801,122.18,281106
2023-01-11 13:46:00,122.1701,122.23,121.71,121.852,637160
2023-01-11 13:47:00,121.85,121.86,121.68,121.7516,322618
2023-01-11 13:48:00,121.7506,121.77,121.64,121.6661,277553
2023-01-11 13:49:00,121.66,121.82,121.65,121.78,236193
2023-01-11 13:50:00,121.79,121.79,121.61,121.63,238112
2023-01-11 13:51:00,121.62,121.6799,121.56,121.6278,230642
2023-01-11 13:52:00,121.63,121.64,121.42,121.44,388917
2023-01-11 13:53:00,121.42,121.52,121.33,121.34,468486
2023-01-11 13:54:00,121.33,121.53,121.28,121.4611,363867
2023-01-11 13:55:00,121.463,121.5294,121.37,121.4874,229487
2023-01-11 13:56:00,121.47,121.51,121.42,121.455,199014
2023-01-11 13:57:00,121.455,121.49,121.37,121.37,196495
2023-01-11 13:58:00,121.37,121.46,121.33,121.38,275362
2023-01-11 13:59:00,121.39,121.66,121.35,121.58,410386
2023-01-11 14:00:00,121.57,121.77,121.57,121.65,345541
2023-01-11 14:01:00,121.67,121.68,121.57,121.61,200429
2023-01-11 14:02:00,121.6045,121.775,121.5985,121.71,227089
2023-01-11 14:03:00,121.7001,121.775,121.6501,121.72,227426
2023-01-11 14:04:00,121.73,121.99,121.72,121.93,398387
2023-01-11 14:05:00,121.93,122.04,121.865,121.92,474933
2023-01-11 14:06:00,121.92,122.0093,121.85,121.9236,289475
2023-01-11 14:07:00,121.92,122.13,121.9,122.065,349892
2023-01-11 14:08:00,122.065,122.15,122.001,122.0599,317087
2023-01-11 14:09:00,122.05,122.08,121.95,121.97,292443
2023-01-11 14:10:00,121.975,122.0933,121.95,122,855623
2023-01-11 14:11:00,122.013,122.24,121.98,122.2105,333926
2023-01-11 14:12:00,122.2221,122.32,122.08,122.1164,461565
2023-01-11 14:13:00,122.13,122.28,122.12,122.277,291945
2023-01-11 14:14:00,122.27,122.4,122.23,122.3538,389993
2023-01-11 14:15:00,122.3599,122.46,122.32,122.445,422632
2023-01-11 14:16:00,122.44,122.4605,122.21,122.24,379243
2023-01-11 14:17:00,122.24,122.38,122.22,122.28,301506
2023-01-11 14:18:00,122.285,122.48,122.278,122.41,335393
2023-01-11 14:19:00,122.41,122.42,122.35,122.38,176062
2023-01-11 14:20:00,122.3935,122.42,122.35,122.3719,192874
2023-01-11 14:21:00,122.385,122.52,122.36,122.4389,384311
2023-01-11 14:22:00,122.44,122.53,122.32,122.3304,468964
2023-01-11 14:23:00,122.3301,122.3588,122.25,122.33,252180
2023-01-11 14:24:00,122.332,122.44,122.32,122.43,235799
2023-01-11 14:25:00,122.43,122.57,122.4,122.4301,437539
2023-01-11 14:26:00,122.4499,122.53,122.41,122.5194,256831
2023-01-11 14:27:00,122.5201,122.55,122.41,122.45,235997
2023-01-11 14:28:00,122.4579,122.73,122.44,122.71,551236
2023-01-11 14:29:00,122.7118,122.8999,122.7118,122.8724,574831
2023-01-11 14:30:00,122.875,123.05,122.81,122.9794,641005
2023-01-11 14:31:00,122.99,123,122.76,122.8799,480982
2023-01-11 14:32:00,122.88,122.89,122.7016,122.7801,304084
2023-01-11 14:33:00,122.785,122.8185,122.64,122.67,339564
2023-01-11 14:34:00,122.68,122.69,122.43,122.46,427482
2023-01-11 14:35:00,122.468,122.545,122.43,122.4399,346378
2023-01-11 14:36:00,122.43,122.46,122.32,122.3371,445775
2023-01-11 14:37:00,122.3499,122.4099,122.1524,122.22,414912
2023-01-11 14:38:00,122.21,122.25,122.135,122.1962,331741
2023-01-11 14:39:00,122.195,122.4485,122.17,122.41,398778
2023-01-11 14:40:00,122.415,122.5499,122.33,122.33,406740
2023-01-11 14:41:00,122.335,122.48,122.25,122.47,389161
2023-01-11 14:42:00,122.47,122.63,122.45,122.63,392958
2023-01-11 14:43:00,122.63,122.6417,122.4936,122.61,306077
2023-01-11 14:44:00,122.6012,122.89,122.53,122.86,575226
2023-01-11 14:45:00,122.85,122.92,122.711,122.83,517677
2023-01-11 14:46:00,122.83,122.85,122.66,122.77,324355
2023-01-11 14:47:00,122.75,122.8719,122.71,122.7738,271088
2023-01-11 14:48:00,122.7789,122.9,122.73,122.835,265577
2023-01-11 14:49:00,122.84,122.93,122.78,122.8601,310769
2023-01-11 14:50:00,122.87,122.98,122.77,122.94,383249
2023-01-11 14:51:00,122.94,122.99,122.855,122.9,373044
2023-01-11 14:52:00,122.9,123.03,122.86,122.9774,527218
2023-01-11 14:53:00,122.975,123.05,122.93,123.01,384084
2023-01-11 14:54:00,123.02,123.15,122.85,122.96,679832
2023-01-11 14:55:00,122.96,123.23,122.9446,123.1876,599365
2023-01-11 14:56:00,123.2,123.21,123.03,123.075,417820
2023-01-11 14:57:00,123.0809,123.11,123,123.05,499951
2023-01-11 14:58:00,123.04,123.105,123.005,123.0899,581802
2023-01-11 14:59:00,123.1,123.27,123.09,123.2086,1211733.0
2023-01-11 15:00:00,123.22,123.22,123.12,123.12,550950
2023-01-11 15:01:00,123.17,123.22,123.02,123.22,57579
2023-01-11 15:02:00,123.06,123.22,123.02,123.09,75110
2023-01-11 15:03:00,123.1,123.18,123.1,123.12,8725
2023-01-11 15:04:00,123.11,123.19,123.08,123.09,16109
2023-01-11 15:05:00,123.09,123.15,123.09,123.14,6368
2023-01-11 15:06:00,123.13,123.22,123.1055,123.12,14907
2023-01-11 15:07:00,123.13,123.14,123.13,123.13,13680
2023-01-11 15:08:00,123.13,123.22,123.13,123.15,33266
2023-01-11 15:09:00,123.2,123.2,123.15,123.15,3010
2023-01-11 15:10:00,123.17,123.17,123.15,123.15,3734
2023-01-11 15:11:00,123.15,123.16,123.13,123.14,4911
2023-01-11 15:12:00,123.14,123.15,123.13,123.15,4015
2023-01-11 15:13:00,123.1111,123.15,123.1111,123.15,9007
2023-01-11 15:14:00,123.12,123.15,123.12,123.15,5053
2023-01-11 15:15:00,123.13,123.21,123.12,123.21,10955
2023-01-11 15:16:00,123.22,123.22,123.19,123.2,8806
2023-01-11 15:17:00,123.2,123.2,123.13,123.13,4966
2023-01-11 15:18:00,123.13,123.19,123.12,123.17,4760
2023-01-11 15:19:00,123.17,123.17,123.12,123.12,2460
2023-01-11 15:20:00,123.12,123.12,123.1,123.1,7664
2023-01-11 15:21:00,123.1,123.1,123.04,123.04,4458
2023-01-11 15:22:00,123.04,123.06,123.03,123.03,2200
2023-01-11 15:23:00,123.04,123.05,123.03,123.03,6066
2023-01-11 15:24:00,123.0306,123.06,123.02,123.06,4699
2023-01-11 15:25:00,123.07,123.0999,123.07,123.07,2947
2023-01-11 15:26:00,123.09,123.09,123.05,123.05,1622
2023-01-11 15:27:00,123.05,123.05,123.04,123.04,3625
2023-01-11 15:28:00,123.05,123.1,123,123.01,4799
2023-01-11 15:29:00,123.01,123.01,123,123,3955
2023-01-11 15:30:00,123.01,123.07,123,123.04,5194
2023-01-11 15:31:00,123.07,123.07,123.05,123.05,3974
2023-01-11 15:32:00,123.06,123.06,123.02,123.03,4730
2023-01-11 15:33:00,123.01,123.04,123.01,123.03,1364
2023-01-11 15:34:00,123.05,123.06,123.0499,123.0534,1467
2023-01-11 15:35:00,123.04,123.05,123.04,123.04,3784
2023-01-11 15:36:00,123.03,123.07,123.03,123.05,12258
2023-01-11 15:37:00,123.03,123.05,123.03,123.05,1653
2023-01-11 15:38:00,123.07,123.12,123.07,123.12,5314
2023-01-11 15:39:00,123.12,123.12,123.1,123.12,8683
2023-01-11 15:40:00,123.1,123.12,123.1,123.1,4486
2023-01-11 15:41:00,123.1,123.1,123.0915,123.1,1168
2023-01-11 15:42:00,123.1,123.12,123.07,123.07,4439
2023-01-11 15:43:00,123.1,123.1,123.07,123.07,2051
2023-01-11 15:44:00,123.07,123.07,123.05,123.05,2189
2023-01-11 15:45:00,123.06,123.0795,123.03,123.0795,3266
2023-01-11 15:46:00,123.03,123.09,123.03,123.03,7427
2023-01-11 15:47:00,123.09,123.09,123.06,123.07,3382
2023-01-11 15:48:00,123.08,123.1,123.08,123.09,9159
2023-01-11 15:49:00,123.0901,123.1,123.09,123.09,3251
2023-01-11 15:50:00,123.09,123.1,123.09,123.09,4644
2023-01-11 15:51:00,123.1,123.12,123.0873,123.12,4532
2023-01-11 15:52:00,123.11,123.11,123.1,123.11,1735
2023-01-11 15:53:00,123.1,123.11,123.1,123.11,1297
2023-01-11 15:54:00,123.14,123.15,123.13,123.1491,2099
2023-01-11 15:55:00,123.13,123.1431,123.11,123.1399,6628
2023-01-11 15:56:00,123.11,123.11,123.11,123.11,1226
2023-01-11 15:57:00,123.09,123.11,123.09,123.09,1896
2023-01-11 15:58:00,123.09,123.09,123.03,123.0796,5696
2023-01-11 15:59:00,123.06,123.06,123.06,123.06,1272
2023-01-11 16:00:00,123.13,123.13,123.0825,123.0825,686
2023-01-11 16:01:00,123.11,123.13,123.0988,123.0988,1778
2023-01-11 16:02:00,123.13,123.13,123.09,123.09,620
2023-01-11 16:03:00,123.08,123.08,123.08,123.08,319
2023-01-11 16:04:00,123.09,123.09,123.08,123.09,1653
2023-01-11 16:05:00,123.08,123.1,123.08,123.08,1327
2023-01-11 16:06:00,123.09,123.09,123.05,123.08,2802
2023-01-11 16:07:00,123.07,123.09,123.07,123.09,1038
2023-01-11 16:08:00,123.1,123.13,123.1,123.1201,2821
2023-01-11 16:09:00,123.14,123.14,123.12,123.14,2399
2023-01-11 16:10:00,123.13,123.13,123.12,123.13,2188
2023-01-11 16:11:00,123.12,123.13,123.12,123.12,738
2023-01-11 16:12:00,123.12,123.13,123.12,123.13,1372
2023-01-11 16:13:00,123.12,123.12,123.09,123.1,4624
2023-01-11 16:14:00,123.1,123.15,123.1,123.1,2858
2023-01-11 16:15:00,123.11,123.1499,123.1,123.1,6422
2023-01-11 16:16:00,123.14,123.14,123.09,123.09,2967
2023-01-11 16:17:00,123.1001,123.15,123.1001,123.15,4641
2023-01-11 16:18:00,123.15,123.15,123.1,123.1,1902
2023-01-11 16:19:00,123.08,123.1,123.08,123.1,2829
2023-01-11 16:20:00,123.08,123.11,123.08,123.11,1525
2023-01-11 16:21:00,123.08,123.11,123.08,123.09,2812
2023-01-11 16:22:00,123.1,123.1,123.09,123.09,4500
2023-01-11 16:23:00,123.1096,123.13,123.09,123.13,2181
2023-01-11 16:24:00,123.12,123.15,123.12,123.12,1827
2023-01-11 16:25:00,123.14,123.19,123.14,123.15,2659
2023-01-11 16:26:00,123.19,123.19,123.15,123.18,5450
2023-01-11 16:27:00,123.19,123.19,123.1798,123.18,2605
2023-01-11 16:28:00,123.19,123.19,123.17,123.1899,2245
2023-01-11 16:29:00,123.16,123.16,123.16,123.16,815
2023-01-11 16:30:00,123.16,123.16,123.15,123.15,851
2023-01-11 16:31:00,123.16,123.17,123.12,123.12,4012
2023-01-11 16:32:00,123.12,123.15,123.12,123.15,3817
2023-01-11 16:33:00,123.16,123.17,123.1599,123.1599,1913
2023-01-11 16:34:00,123.15,123.16,123.15,123.15,1124
2023-01-11 16:35:00,123.16,123.16,123.15,123.15,2390
2023-01-11 16:36:00,123.15,123.16,123.14,123.14,3246
2023-01-11 16:37:00,123.15,123.15,123.14,123.15,684
2023-01-11 16:38:00,123.15,123.15,123.14,123.15,6384
2023-01-11 16:39:00,123.13,123.13,123.12,123.12,1489
2023-01-11 16:40:00,123.14,123.15,123.14,123.15,1244
2023-01-11 16:41:00,123.15,123.17,123.13,123.15,8255
2023-01-11 16:42:00,123.17,123.17,123.13,123.17,6767
2023-01-11 16:43:00,123.15,123.17,123.15,123.17,780
2023-01-11 16:44:00,123.1601,123.17,123.1601,123.1699,1300
2023-01-11 16:45:00,123.15,123.15,123.15,123.15,567
2023-01-11 16:46:00,123.1799,123.18,123.1799,123.18,777
2023-01-11 16:47:00,123.18,123.19,123.16,123.19,4679
2023-01-11 16:48:00,123.17,123.17,123.17,123.17,872
2023-01-11 16:49:00,123.17,123.18,123.17,123.17,1979
2023-01-11 16:50:00,123.18,123.18,123.16,123.1601,4815
2023-01-11 16:51:00,123.16,123.17,123.16,123.17,1272
2023-01-11 16:52:00,123.17,123.17,123.16,123.17,1656
2023-01-11 16:53:00,123.17,123.18,123.16,123.16,1400
2023-01-11 16:54:00,123.18,123.18,123.15,123.16,2161
2023-01-11 16:55:00,123.1502,123.18,123.1502,123.18,929
2023-01-11 16:56:00,123.15,123.18,123.15,123.15,3356
2023-01-11 16:57:00,123.15,123.18,123.15,123.18,1986
2023-01-11 16:58:00,123.1521,123.1521,123.1521,123.1521,732
2023-01-11 16:59:00,123.18,123.18,123.17,123.17,2216
2023-01-11 17:00:00,123.19,123.19,123.18,123.18,6338
2023-01-11 17:01:00,123.19,123.19,123.19,123.19,2928
2023-01-11 17:02:00,123.16,123.16,123.16,123.16,662
2023-01-11 17:03:00,123.18,123.18,123.13,123.13,1462
2023-01-11 17:04:00,123.14,123.15,123.13,123.13,1843
2023-01-11 17:05:00,123.12,123.15,123.12,123.13,4121
2023-01-11 17:06:00,123.13,123.13,123.0999,123.0999,3343
2023-01-11 17:07:00,123.1,123.1,123.09,123.1,4127
2023-01-11 17:08:00,123.1,123.11,123.09,123.11,1764
2023-01-11 17:09:00,123.1,123.12,123.1,123.12,1238
2023-01-11 17:10:00,123.15,123.15,123.1,123.15,1617
2023-01-11 17:11:00,123.14,123.15,123.09,123.12,1503
2023-01-11 17:12:00,123.1,123.15,123.1,123.11,2160
2023-01-11 17:13:00,123.1,123.1,123.1,123.1,2277
2023-01-11 17:14:00,123.09,123.11,123.09,123.11,2256
2023-01-11 17:15:00,123.11,123.11,123.1,123.1,1227
2023-01-11 17:16:00,123.1,123.1,123.09,123.1,2001
2023-01-11 17:17:00,123.1,123.11,123.08,123.1,3122
2023-01-11 17:18:00,123.08,123.08,123.05,123.05,7957
2023-01-11 17:19:00,123.05,123.05,123.02,123.04,3898
2023-01-11 17:20:00,123.0499,123.06,123.0499,123.06,1098
2023-01-11 17:21:00,123.06,123.06,123.05,123.05,941
2023-01-11 17:22:00,123.05,123.07,123.05,123.05,2494
2023-01-11 17:23:00,123.06,123.06,123.05,123.05,1552
2023-01-11 17:24:00,123.06,123.09,123.04,123.04,2771
2023-01-11 17:25:00,123.04,123.07,123.04,123.07,999
2023-01-11 17:26:00,123.05,123.08,123.05,123.08,1026
2023-01-11 17:27:00,123.07,123.1,123.07,123.1,1043
2023-01-11 17:28:00,123.08,123.1,123.08,123.0901,1918
2023-01-11 17:29:00,123.0999,123.11,123.0999,123.11,3120
2023-01-11 17:30:00,123.11,123.11,123.1,123.11,1348
2023-01-11 17:31:00,123.12,123.12,123.11,123.11,679
2023-01-11 17:32:00,123.11,123.12,123.1,123.12,781
2023-01-11 17:33:00,123.13,123.14,123.13,123.14,893
2023-01-11 17:34:00,123.13,123.14,123.11,123.12,2158
2023-01-11 17:35:00,123.14,123.14,123.1,123.12,1757
2023-01-11 17:36:00,123.11,123.12,123.08,123.09,1799
2023-01-11 17:37:00,123.09,123.09,123.08,123.08,3186
2023-01-11 17:38:00,123.08,123.1,123.08,123.1,1375
2023-01-11 17:39:00,123.1,123.12,123.1,123.11,2841
2023-01-11 17:40:00,123.13,123.15,123.11,123.13,2882
2023-01-11 17:41:00,123.13,123.15,123.13,123.15,2466
2023-01-11 17:42:00,123.13,123.13,123.11,123.11,2319
2023-01-11 17:43:00,123.13,123.13,123.11,123.11,988
2023-01-11 17:44:00,123.12,123.12,123.11,123.11,771
2023-01-11 17:45:00,123.11,123.11,123.07,123.07,1450
2023-01-11 17:46:00,123.08,123.14,123.06,123.13,1727
2023-01-11 17:47:00,123.09,123.1,123.09,123.1,1421
2023-01-11 17:48:00,123.1,123.13,123.1,123.13,2486
2023-01-11 17:49:00,123.1,123.1,123.09,123.1,1445
2023-01-11 17:51:00,123.08,123.08,123.06,123.08,1773
2023-01-11 17:52:00,123.08,123.08,123.08,123.08,1047
2023-01-11 17:53:00,123.1,123.1,123.1,123.1,1700
2023-01-11 17:55:00,123.11,123.11,123.09,123.1,3861
2023-01-11 17:56:00,123.1,123.12,123.1,123.12,1892
2023-01-11 17:57:00,123.12,123.12,123.09,123.1,3977
2023-01-11 17:58:00,123.09,123.1,123.08,123.08,1461
2023-01-11 17:59:00,123.09,123.09,123.09,123.09,973
2023-01-11 18:00:00,123.09,123.11,123.09,123.11,3295
2023-01-11 18:01:00,123.11,123.11,123.08,123.08,2118
2023-01-11 18:02:00,123.09,123.1,123.0801,123.1,2214
2023-01-11 18:03:00,123.1,123.1,123.09,123.1,1213
2023-01-11 18:04:00,123.08,123.08,123.08,123.08,851
2023-01-11 18:05:00,123.08,123.1,123.08,123.08,2144
2023-01-11 18:06:00,123.09,123.09,123.08,123.09,2421
2023-01-11 18:07:00,123.09,123.12,123.09,123.1,2646
2023-01-11 18:08:00,123.1,123.1,123.09,123.0901,2995
2023-01-11 18:09:00,123.0902,123.1,123.09,123.1,1876
2023-01-11 18:10:00,123.09,123.09,123.08,123.09,4989
2023-01-11 18:11:00,123.09,123.1,123.09,123.1,2659
2023-01-11 18:12:00,123.09,123.1,123.09,123.09,1683
2023-01-11 18:13:00,123.1,123.11,123.08,123.11,4864
2023-01-11 18:14:00,123.09,123.09,123.08,123.08,1532
2023-01-11 18:15:00,123.08,123.11,123.08,123.1,1195
2023-01-11 18:16:00,123.1,123.1,123.09,123.1,5780
2023-01-11 18:17:00,123.09,123.0999,123.08,123.08,1868
2023-01-11 18:18:00,123.08,123.09,123.08,123.09,1005
2023-01-11 18:19:00,123.09,123.1,123.08,123.09,10849
2023-01-11 18:20:00,123.1,123.1,123.09,123.1,2706
2023-01-11 18:21:00,123.09,123.09,123.09,123.09,1562
2023-01-11 18:22:00,123.09,123.09,123.09,123.09,508
2023-01-11 18:23:00,123.08,123.0801,123.08,123.0801,1255
2023-01-11 18:24:00,123.1,123.1,123.1,123.1,662
2023-01-11 18:25:00,123.08,123.1,123.08,123.1,984
2023-01-11 18:26:00,123.1,123.1,123.08,123.09,4237
2023-01-11 18:27:00,123.1,123.11,123.0999,123.11,8046
2023-01-11 18:28:00,123.12,123.12,123.1,123.12,2845
2023-01-11 18:29:00,123.1,123.12,123.1,123.12,1530
2023-01-11 18:30:00,123.13,123.13,123.12,123.12,1044
2023-01-11 18:31:00,123.13,123.14,123.13,123.14,2008
2023-01-11 18:32:00,123.15,123.15,123.14,123.15,6459
2023-01-11 18:33:00,123.14,123.15,123.14,123.14,2554
2023-01-11 18:34:00,123.15,123.15,123.15,123.15,906
2023-01-11 18:35:00,123.15,123.15,123.14,123.14,652
2023-01-11 18:36:00,123.14,123.14,123.14,123.14,883
2023-01-11 18:37:00,123.15,123.15,123.14,123.14,1163
2023-01-11 18:38:00,123.15,123.15,123.14,123.14,4769
2023-01-11 18:39:00,123.13,123.14,123.13,123.13,4183
2023-01-11 18:40:00,123.13,123.13,123.1,123.11,4652
2023-01-11 18:41:00,123.1,123.1,123.09,123.09,3395
2023-01-11 18:42:00,123.09,123.09,123.08,123.08,4210
2023-01-11 18:43:00,123.08,123.09,123.06,123.07,3393
2023-01-11 18:44:00,123.08,123.08,123.04,123.08,5953
2023-01-11 18:45:00,123.06,123.08,123.05,123.06,3229
2023-01-11 18:46:00,123.08,123.08,123.04,123.08,3167
2023-01-11 18:47:00,123.09,123.1,123.09,123.1,3659
2023-01-11 18:48:00,123.1,123.11,123.09,123.1,5360
2023-01-11 18:49:00,123.09,123.11,123.06,123.1,7387
2023-01-11 18:50:00,123.11,123.14,123.1,123.14,4466
2023-01-11 18:51:00,123.139,123.14,123.1,123.14,4347
2023-01-11 18:52:00,123.14,123.15,123.12,123.14,7743
2023-01-11 18:53:00,123.14,123.16,123.14,123.15,8299
2023-01-11 18:54:00,123.15,123.15,123.12,123.14,2747
2023-01-11 18:55:00,123.14,123.16,123.14,123.16,7079
2023-01-11 18:56:00,123.16,123.19,123.16,123.19,6255
2023-01-11 18:57:00,123.19,123.19,123.15,123.1899,13297
2023-01-11 18:58:00,123.18,123.19,123.17,123.19,10956
2023-01-11 18:59:00,123.18,123.2,123.16,123.19,13377
2023-01-12 03:00:00,123.22,123.85,123.06,123.8,10475
2023-01-12 03:01:00,123.65,123.65,123.22,123.27,12891
2023-01-12 03:02:00,123.3,123.4,123.29,123.4,4255
2023-01-12 03:03:00,123.51,123.7,123.51,123.7,8447
2023-01-12 03:04:00,123.74,123.99,123.7,123.87,15268
2023-01-12 03:05:00,123.94,124.03,123.62,123.71,16608
2023-01-12 03:06:00,123.76,123.94,123.76,123.94,6021
2023-01-12 03:07:00,123.83,123.86,123.7,123.7,12437
2023-01-12 03:08:00,123.67,124,123.65,123.82,9265
2023-01-12 03:09:00,123.68,123.89,123.68,123.89,4869
2023-01-12 03:10:00,123.8,123.9,123.76,123.8,6328
2023-01-12 03:11:00,123.8,123.85,123.8,123.8,2932
2023-01-12 03:12:00,123.87,123.87,123.8,123.8,4677
2023-01-12 03:13:00,123.86,124,123.66,123.7,12011
2023-01-12 03:14:00,123.82,123.87,123.77,123.87,3380
2023-01-12 03:15:00,123.8,123.82,123.75,123.82,2653
2023-01-12 03:16:00,123.81,123.85,123.8,123.8,1797
2023-01-12 03:17:00,123.82,123.9,123.82,123.85,3597
2023-01-12 03:18:00,123.9,123.9,123.79,123.87,6908
2023-01-12 03:19:00,123.86,123.88,123.86,123.88,1982
2023-01-12 03:20:00,123.85,123.95,123.83,123.95,9707
2023-01-12 03:21:00,123.88,123.88,123.8,123.8,3975
2023-01-12 03:22:00,123.8,123.84,123.77,123.82,3572
2023-01-12 03:23:00,123.8,123.8,123.79,123.79,2502
2023-01-12 03:24:00,123.82,123.82,123.7,123.76,7483
2023-01-12 03:25:00,123.76,123.79,123.72,123.76,5121
2023-01-12 03:26:00,123.74,123.75,123.66,123.66,3203
2023-01-12 03:27:00,123.7,123.7,123.6,123.6,7757
2023-01-12 03:28:00,123.64,123.8,123.63,123.74,4314
2023-01-12 03:29:00,123.76,123.8,123.72,123.78,1147
2023-01-12 03:30:00,123.8,123.8,123.7,123.76,4439
2023-01-12 03:31:00,123.75,123.8,123.75,123.8,1157
2023-01-12 03:32:00,123.8,123.8,123.7,123.78,2274
2023-01-12 03:33:00,123.74,123.74,123.73,123.73,949
2023-01-12 03:35:00,123.76,123.8,123.76,123.8,2268
2023-01-12 03:36:00,123.77,123.77,123.77,123.77,786
2023-01-12 03:37:00,123.77,123.8,123.77,123.79,1627
2023-01-12 03:38:00,123.8,123.8,123.73,123.73,1831
2023-01-12 03:40:00,123.81,123.81,123.81,123.81,1372
2023-01-12 03:41:00,123.83,123.83,123.8,123.83,1758
2023-01-12 03:42:00,123.84,123.84,123.8,123.8,2591
2023-01-12 03:43:00,123.77,123.8,123.77,123.8,1460
2023-01-12 03:44:00,123.79,123.86,123.79,123.84,2040
2023-01-12 03:45:00,123.84,123.87,123.83,123.83,1408
2023-01-12 03:46:00,123.86,123.95,123.86,123.95,6604
2023-01-12 03:47:00,123.9,123.9,123.9,123.9,982
2023-01-12 03:48:00,123.9,123.94,123.9,123.9,2478
2023-01-12 03:49:00,123.87,123.87,123.87,123.87,1010
2023-01-12 03:50:00,123.86,123.88,123.86,123.88,1128
2023-01-12 03:51:00,123.87,123.92,123.87,123.87,1476
2023-01-12 03:52:00,123.87,123.9,123.87,123.9,492
2023-01-12 03:53:00,123.87,123.87,123.85,123.85,2776
2023-01-12 03:54:00,123.88,123.95,123.88,123.95,4052
2023-01-12 03:55:00,123.85,123.85,123.83,123.83,1583
2023-01-12 03:56:00,123.87,123.87,123.87,123.87,1552
2023-01-12 03:57:00,123.86,123.89,123.86,123.89,1496
2023-01-12 03:58:00,123.9,123.91,123.9,123.91,1332
2023-01-12 03:59:00,123.89,123.91,123.86,123.86,1567
2023-01-12 04:00:00,123.83,123.83,123.3,123.3,17061
2023-01-12 04:01:00,123.3,123.47,122.88,122.88,30018
2023-01-12 04:02:00,122.85,123.01,122.85,122.97,8641
2023-01-12 04:03:00,122.82,122.82,121.6,122,33059
2023-01-12 04:04:00,122,122.82,122,122.11,9643
2023-01-12 04:05:00,122.17,122.51,122.17,122.3,7085
2023-01-12 04:06:00,122.25,122.25,122.2,122.25,1824
2023-01-12 04:07:00,122.17,122.17,121.71,121.86,13312
2023-01-12 04:08:00,121.9,121.9,121.6,121.85,8865
2023-01-12 04:09:00,122,122.01,121.9,121.9,8866
2023-01-12 04:10:00,122,122.21,121.95,121.97,7801
2023-01-12 04:11:00,121.95,122.1,121.95,122.05,1850
2023-01-12 04:12:00,122.09,122.09,121.5,121.5,17251
2023-01-12 04:13:00,121.35,121.37,120.7,120.72,26183
2023-01-12 04:14:00,120.8,121.07,120.74,120.9,15336
2023-01-12 04:15:00,121.07,121.18,121.07,121.13,5556
2023-01-12 04:16:00,121.11,121.35,121.11,121.16,14096
2023-01-12 04:17:00,121.23,121.24,121.16,121.16,3806
2023-01-12 04:18:00,121.1,121.11,120.94,121.1,10646
2023-01-12 04:19:00,121.13,121.21,121.1,121.19,4988
2023-01-12 04:20:00,121.19,121.5,121.16,121.5,7148
2023-01-12 04:21:00,121.6,121.7,121.43,121.43,6796
2023-01-12 04:22:00,121.48,121.48,121.23,121.34,6125
2023-01-12 04:23:00,121.49,121.53,121.49,121.53,2620
2023-01-12 04:24:00,121.6,121.87,121.6,121.87,6766
2023-01-12 04:25:00,121.8,121.9,121.77,121.84,15964
2023-01-12 04:26:00,121.72,122.23,121.72,122.15,6494
2023-01-12 04:27:00,122,122.1,122,122,3253
2023-01-12 04:28:00,121.9,121.92,121.76,121.76,4327
2023-01-12 04:29:00,121.8,121.81,121.8,121.81,1988
2023-01-12 04:30:00,121.73,121.73,121.61,121.7,4331
2023-01-12 04:31:00,121.74,121.74,121.64,121.64,2872
2023-01-12 04:32:00,121.64,121.65,121.52,121.52,3811
2023-01-12 04:33:00,121.52,121.57,121.42,121.57,7702
2023-01-12 04:34:00,121.57,121.57,121.45,121.45,1600
2023-01-12 04:35:00,121.49,121.54,121.49,121.54,1728
2023-01-12 04:37:00,121.7,121.71,121.5,121.5,4624
2023-01-12 04:38:00,121.51,121.55,121.48,121.55,4134
2023-01-12 04:39:00,121.58,121.59,121.52,121.52,1542
2023-01-12 04:40:00,121.47,121.47,121.35,121.39,10898
2023-01-12 04:41:00,121.4,121.56,121.4,121.56,2085
2023-01-12 04:42:00,121.63,121.63,121.62,121.63,1078
2023-01-12 04:43:00,121.57,121.65,121.5,121.65,4673
2023-01-12 04:44:00,121.66,121.66,121.58,121.58,838
2023-01-12 04:45:00,121.64,121.65,121.52,121.52,1968
2023-01-12 04:46:00,121.5,121.63,121.4,121.47,4493
2023-01-12 04:47:00,121.4,121.42,121.35,121.42,3866
2023-01-12 04:48:00,121.45,121.58,121.45,121.58,1848
2023-01-12 04:49:00,121.63,121.74,121.62,121.74,2699
2023-01-12 04:50:00,121.72,121.8,121.72,121.73,2538
